label	text
1	望着玉苍山上密布的形态各异的奇石，形成石的海洋，场面十分壮观，无不使游览者感受到大自然的壮美雄奇和神功伟力。
1	调查表明，无论大学生在校成绩多么优秀，走上工作岗位后都将面临各种挑战，需要凭借勤奋、智慧与坚韧去应对
0	他看愁眉苦脸的，肯定又闯祸了。
0	虽然天山这时并不是春天，但是有哪一个春天的花园能比得过这时无边繁花的天山。
1	据《钱江晚报》报道，经过考古队一个多月的野外发掘后，一处古代水利遗址于近日在余杭南湖被发现，并出土大量器物。
1	社会公众普遍认为城市形象标志设计意义重大。这不仅需要全体市民的广泛认同和参与，还需要政府和设计机构的努力。
0	校园文化建设，不仅可以美化校园环境，而且有利于提升师生文化素养。
0	教育部有关负责人指出，将京剧这一国粹纳入九年义务教育阶段的音乐课程，旨在贯彻党的十七大精神，传承中华民族优秀文化传统。
1	物理学家在观察与研究不同星系时发现，旋涡星系“死亡”进程比较缓慢，椭圆星系则相对加速，但两者进程均长达数十亿年。
1	菲律宾发生地震后，中国国家旅游局表示，出于中国游客人身安全的考虑，建议民众近期避免前往菲律宾受灾地区旅游。
1	大家一走进教学楼就会看到，所有关于十九中历史的图片和宣传画都被挂在走廊两边的墙壁上。
0	虽然不同年龄层、不同地域，对年味的理解不尽相同，但在怀旧的情绪与传统的大旗下，扫房、写春联、办年货、放鞭炮、拜财神……这些仪式都被归到了年味儿的范畴。
1	从省民政厅获悉，为减轻群众丧葬经济负担，贵州各地近年来陆续制定出台了有关惠民殡葬的政策措施，对特殊困难群众的“四项基本丧葬费用”(即：遗体寄存、遗体接运、骨灰寄存、遗体火化)由政府买单。
1	庆祝国庆67周年文艺晚会于10月1日晚在红馆举行，晚会融合了中西文化元素，并体现出香港的创新精神。
1	这支队伍的主要成员有市里的教研员、优秀的一线教师等组合而成的。
1	菅直人重申，政府已决定全力减轻美军基地给冲绳带来的负担。他准备尽快去冲绳访问，直接听取冲绳民众解决美军基地问题和振兴冲绳经济的意见。
1	诞生于1981年的《读者》杂志被誉为”，在创刊30周年大会上，新闻出版总署负责人发表了非常令人振奋的讲话。
1	澳大利亚一项最新研究显示，与人们普遍认为全球变暖导致南极冰层融化、冰层面积缩小相反，南极冰层的总面积仍在扩散。
0	科学和艺术都是人类心灵的精华，科学更重视逻辑思维，而艺术更重视形象思维，如果我们把两者结合起来，就能取得更大的成就。
0	安徽芜湖一大学生因患乙肝不被用人单位录用，便将芜湖市人事局告上法庭，这个案件成为中国第一例乙肝歧视案。
1	李小二面告陆谦四人密商之事，犹如鼓风机煽起了林冲内心深处潜在的怒火，反抗的种子猛然爆发出来。
1	不少研究资料表明：鲁迅先生越到晚年，为无产阶级解放事业奋斗的思想就越来越更加明确。
1	教职工代表大会期间，广大教职工代表认真阅读领会《学校未来发展纲要》的精神实质，提出了许多意见和建议。
1	在几度反复之后，年轻幼稚的美国队在世锦赛半决赛中以64∶66的微弱优势败给了老牌劲旅俄罗斯队。
0	随着共享单车的广泛使用，怎样规范停放共享单车成为了群众热议的话题。
1	“笔记小说”的代表作《世说新语》，记录了魏晋名士的玄言清谈和逸闻轶事，语言精练含蓄，善于运用细节表现人物的性情
1	2017年，江苏高考本二本三合并分数线，这将加快我省高等教育事业发展的速度与规模，高校也将进一步扩大招生，并重点建设一批高水平的大学与学科。
0	在汶川大地震中，有那么一群普通人，他们在那最危急的一刻，用自己的无私无畏向世人展示着他们的良知，用鲜血甚至生命呵护着每一个幼小的生命，他们铸就了伟大的师魂！
0	优秀人才不足、人才适应性差、技能型人才的短缺等问题正在制约中国产业结构的转型和竞争力的提升。
1	12月11日，分别来自广州、江门、中山的新兵从广州火车站出发，其余新兵将随其后陆续启程赶赴北京、南京等地。
1	工作人员在火箭起飞前进行了最后的检查。
0	“华为”积极参与全球化竞争，采用国际化的全球同步研发体系，聚集全球的技术、经验和人才来进行产品研究开发。
0	为了解学生的体质状况，今年南开大学在自主招生复试中加入了体质测试内容，考生须参加肺活量、立定跳远、坐位体前屈等项目的测试。
1	翻开诗人卷著，我们处处听得雨景，看得雨声，品得雨味
1	这样的理想，付出毕生精力的人，不管他的事业在当时的人们看来是重要还是不重要，也不管他所从事的事业是成功了还是失败了，都是一件值得赞扬的事。
1	在学习杨善洲先进事迹的热潮中，让我们感受到了共产党人无私奉献的高尚品质。
1	在一次接受网上访谈时，中国石化副董事长、总裁王天普明确否决舆论认为中国石化“垄断”这一指责，称公司近年来的效益有相当一部分作为税收上缴给了国家，另一部分被用作红利分给了投资者，剩余资金全部用于企业的发展建设。
1	为丰富全区青少年的文化体育生活，提高青少年健康积极的兴趣爱好，国庆期间，东川区2020年“重道杯”三对三篮球赛在老年活动中心成功举办。
1	“微信”是舆论放大器，也是是非搅拌机，要想避免不被这一“双刃剑”所伤，我们就要进一步学习，增强法制观念。
1	改革公费医疗制度，实施医疗保险的问题，对于广大人民群众并不是一下子就能愉快接受的，这需要政府部门做好宣传解释工作。
0	在“牧星人”的精心呵护下，设计寿命两年的天宫二号在太空平安度过了1036天，最终受控荣归。
1	我市以煤炭生产为主的一些县区如果不重视环境保护，不开发科技含量高的经济增长点，就必然是利在眼前，忧在明天。
1	红十字会医院采用的治疗方法，具有疗程短、见效快、无副作用，从而达到标本兼治，免除手术之苦。
1	在2010年圣诞节前的1个多月内，美国商品零售总额达到5840亿美元，比去年同期增长5．5%，可以说，今年的圣诞消费是过去5年来最好的一年。
1	为了减少亏损，该企业挖掘自身潜力，原来1000盒豆腐允许损坏2盒，现在这个标准降低到0.2盒，损耗率从千分之二减到万分之二。
0	京剧《红军故事》的成功，在于其故事选择的独到，更在于主创人员对于历史背景的深刻认知和对革命精神的准确把握。
1	街道希望通过多种渠道，大力开展法制教育，防止青少年不违法犯法。
0	我们要与自然和谐相处，保护好属于我们人类自己的家园一一地球。
0	水稻基因组在已知的各类植物基因组中是最大的，共43亿对碱基，约为人类基因组的七分之一。
1	睡眠是人生命中的重要一环，对每一个人都很重要，睡眠有三忌：一睡前不可恼怒，二睡前不可饱食，三睡处不可当风。
1	备受大众追捧的“中国好声音”不仅仅是一个优秀的选秀节目，更是中国电视历史上真正意义的首次制播分离，树立了中国电视音乐节目的新标杆。
1	湖南卫视明星亲子互动节目“爸爸去哪儿”自开播以，众多粉丝除了关注五对父子的一举一动，也为节目组设置任务出谋划策。
0	今年，浙江高考语文阅读题“诡异的光”曾引起网友热议，关于语文阅读是否该有标准答案的讨论不断，这使得很多人都开始关心语文科目的评阅标准。
1	这秋蝉的鸣叫，在北平可和蟋蟀耗子一样，简直像是家家户户都养在家里的家虫。
0	治理整顿校外培训机构是当前面临的紧迫难题，这个难题解决不了，教育的良好生态难以形成。
1	要保证青少年健康成长，关键是能否全面推进素质教育。
1	赵明下班从公司回到家里，看见哥哥赵青正和他的女朋友在客厅里聊天。
0	届时，奥林匹克的精神将随着“渊源共生，和谐共融”的祥云火炬传遍世界，中国的古老文明也将在奥林匹克运动的史册上写下浓重的一笔。
1	我校在开展爱国主义教育的活动中，注意对学生进行革命传统教育，培养学生勤奋学习、遵守纪律的自觉性和主动性。
0	任何一项产品或服务，如果希望迅速得到市场或公众的认知或认可，借助网络、报刊或电视台等大众传媒的力量可以说是一条捷径。
1	日前，深圳市规划国土委网站公布了《遏制房价过快上涨的通知》，由深圳市规划国土委和住房建设局两部门联合制定，将从十三个方面落实国务院的楼市调控政策。
0	追求美好的事物、鞭挞丑恶的东西，是拥有真正爱心的人和具有正义感的人所应有的人生态度。
0	2008年6月，南极的企鹅正慵懒地徜徉在初冬的冰盖上，此时千里之外的欧罗巴却在如火如荼地举办第十三届欧洲足球锦标赛。
1	宋代著名文学家、历史学家、政治家欧阳修在滁州任知州期间，写下了流传千古的散文名篇《醉翁亭记》，至今，关于欧阳修和他的《醉翁亭记》的报道还屡屡见诸于报端。
1	文坛领域近年来频频发生抄袭事件，连身为青少年偶像的韩寒也被卷入其中，这令他的形象大打折扣。
0	回顾几十年的发展历程,历经几代人的不断努力,北斗系统“三步走”战略蹄疾步稳、成绩斐然。
1	人民公园里游人如织，半山坡上绿树成荫，到处可以听到悦耳的鸟叫和盛开的鲜花。
1	端午到了，商家抓住商机大搞促销，鲜花礼品篮不仅外观漂亮，价格也实惠，零售价一般不超过三四十元左右。
1	垃圾车清理垃圾时不熄火，长时间发出噪声和废气，对住户的身心影响很大。
1	如果我们的作家动辄与市场接轨，轻易认为“卖书比写书重要”，怎么指望他们沉潜静思，写出具有独特思想和情怀的优秀作品来呢？
0	甲型流感病毒虽然不易致命，但传播速度极快，如果不找到它的演变原理，疫情很容易迅速蔓延，给人类健康带来巨大威胁。
1	2009年4月，墨西哥和美国的部分地区爆发了甲型HIN1流感，继而蔓延全世界。世卫组织高度重视，迅速采取了一系列应急措施。
1	高校自主招生有一种趋势，就是逐渐成为民间杠杆，承载了越来越多的社会职能和公众期待渗透其中，自然也就承担了越来越多的压力。
0	对于美国的债务问题，中国公开的立场一直是，指责美国不顾作为世界主要储备货币发行国所应肩负的责任并试图“通过发行债券解决自身造成的问题”的行径。
1	李岚清副总理对教育事业的谆谆嘱咐，永远铭刻在我们心中。
1	杭州西泠胜迹不同凡响，不说别的，只举1919年著名学者康有为所题“湖山最胜”石刻，可知它是杭州景点中的一颗明珠。
0	某院医护人员在不知情的情况下，将携带有艾滋病病毒的血液输入到患者体内，致使这些患者旧病未除，又染新疾，造成了严重的后果。
1	幸福是一个人在一定得社会关系中，对生活产生的种种愉快、欣慰的感受，以及对人生意义的理解和评价。
1	每年都有名人离世的消息，但李咏的突然离开似乎格外令人震惊和难过。这或许不仅因为他有极高的国民度——那些年带给全国观众那么多轻松和快乐，还更是对他英年早逝的惋惜。
1	在90后的青少年中，科幻迷越越多，这显示了科幻文化正在崛起，是对长久以来孩子们缺失的想象力的呼唤。
1	很多人虽然并不欣赏方舟子带着不近人情之洁癖的打假行为，但我还是比较支持的，卫道士般的严苛打假，有利于净化社会的风气，对造假形成道德压力。
1	鲁迅先生有两句诗：“横眉冷对千夫指，俯首甘为孺子牛”。他奋斗的一生是这两句诗的真实写照。
1	孩子们对“动漫”的情有独钟推动着“动漫”产业朝着高质量、高速度、高盈利发展，嗅觉灵敏的商家对此更是推波助澜。
0	我国的“英才计划”五年来已累计培养了三千余名品学兼优、具有创新精神的优秀中学生。
1	通过他的介绍，给了我们一个十分有益的启示：要想事业成功，必须踏实努力。
1	电视剧《恰同学少年》反映了毛泽东、蔡和森等一批有志青年求学时代的简朴生活，他们心忧天下，富有献身祖国，敢于除陈革弊。
1	非洲战火不断，百姓生灵涂炭。
1	对税务稽查小组清查“四T广告公司”偷漏税的行为，局领导决定必须严肃处理。
1	你想知道的《正气歌》的创作过程吗？应该说，文天祥早就在酝酿、写作、构思了。
1	通过允许两系法杂交水稻走出国门、扶持龙头种业企业、将长沙打造成杂交水稻“国际种都”，早日让杂交水稻覆盖全球。
1	作为一种超长时间的工作制度，“996”明显违反《劳动法》，其恶果不仅影响到整个社会，而且影响到劳动者自身和家庭。
0	作文评分受到阅卷老师情绪的影响，分数在统计时出差错，这些在高考阅卷中难以避免的问题，将会通过网上阅卷的方式得到较好的解决。
1	经陕西省纪委常委会研究并报陕西省委批准，决定给予“表哥”杨达才开除党籍，对其涉嫌犯罪问题移交司法机关依法处理。
1	提升品牌形象，要求把工匠精神融人生产、设计、经营的每一个环节。
1	刘晓庆在北京的房产总共有5处20余套，是她在不同时期分别买下的，其中渗透了她的发家、婚变以及偷税漏税，可以说，每一套房产背后，都有个刘晓庆的故事。
0	2016年9月1日首部《中华人民共和国慈善法》开始正式施行，法律明确禁止的，是个人开展公开募捐，但不禁止个人求助。
1	青少年之所以会对未来抱有不切实际的就业梦想，成人职业的快速变迁固然是原因之一，但也有一部分是因为他们远离工作机会，以致无法认清成人的工作模式造成的。
1	据悉，中国27家广告公司已向谷歌发信，要求谷歌如撤离中国市场就要有关赔偿问题进行谈判。
0	在“大数据，云分析”的理念渐入人心的今天，谁能不信“互联网+”会给中国人带来福音？正因为这样，不法分子才会浑水摸鱼，打出高科技的幌子来欺骗网民。
0	我做错了事，母亲只对我一望，我看见了她严厉的眼光，就吓住了。
1	孔子文化节是一项纪念先哲、交流文化、旅游观光、学术研讨于一体的丰富多彩的大型综合性国际旅游节庆活动，旨在纪念孔子对人类文化的杰出贡献，弘扬中华民族优秀传统文化。
1	《2007胡润百富榜》昨天在上海发布，这也是胡润第九次发布“百富榜”，共有800位企业家上榜，26岁的广东女子杨惠妍以1300亿元问鼎中国首富。
1	叙利亚自由军的核心成员多有在政府服役的经历，所以他们对政府的作战习惯、军事机密乃至军队文化都有相当的了解。
1	曾帮助发现埃博拉病毒的科学家彼德•皮奥特（PeterPiot）表示，此次在西非暴发的埃博拉危机很可能要持续到2015年年底才能结束。
1	诨昆明缘分国际旅行社在购物店因火灾已不复存在的情况下，依然将其列入行程，构成误导旅游者、虚假宣传行为，须赔偿游客4996元，罚款1万元。
1	如何培养青少年的责任感，使他们意识到自身所担负的使命，这对于教育工作者以及许多家长来说，也常常感到很棘手。
0	专家认为，造成近期空气质量下滑的污染源以本地污染源为主，而不利的天气因素又成为主要诱因，一旦天气条件好转，空气质量也会随着改善。
1	首汽集团今天开通了电子商务网站，成为了第一家国内开展网上电子商务租车的企业。
1	人类如果从地球上突然消失，那么地球将会变成什么样子？
1	浏览新闻是人们目前通过移动终端主要进行的活动。
1	地摊经济放开以来，我们小区窝在家里的人数比起放开以前减少了一倍。
1	他如果不能实事求是，事业就会受到巨大损失，长期以来所恪守的诚信待人的美好品德也会丧失。
1	中日双方如果都冷静处理钓鱼岛问题，增进政治互信，不仅将推动中日关系的发展，而且也将扭转安倍上台以来中日关系的下滑趋势。
1	“琅琊榜首，江左梅郎，麒麟才子，得之可得天下。”《琅琊榜》自播出以后，由胡歌饰演的梅长苏瞬间成了年轻人的偶像。
1	大会期间，广大代表认真阅读领会《政府工作报告》的实质精神，提出了许多具有建设性的意见和建议。
1	外表和善的王建是个重情重义的人，要说他不爱李梅家里人谁也不相信。
1	把现实中破败凋敝的骑楼搬到世博会上去做广东馆的主要造型创意，就是由于先进的广东对自己的传统文化的臣服的原因。
1	他不再依赖于接受爱以及为了赢得爱必须使自己弱小、生病或者听话、孤立无援。
1	世界自然基金会环境政策负责人表示，墨西哥湾原油泄漏事故为俄罗斯敲响了警钟，俄罗斯在极地海洋的石油开采应该采取更加有效的措施，防止类似事故不再发生。
0	虽然情感生活不是我们生命的全部，但谁又能否认它是我们整个生命中的重要组成部分呢？
0	新修订的《未成年人保护法》正式颁布实施，为未成年人健康成长提供了法律保障。
0	一段时间以来，汉字书写大赛、非遗保护等文化现象引人注目，传统文化的重要性已越来越为国人所认知。
0	来自中国各领域的优秀企业以自建馆的形式集体亮相意大利米兰世博会，给世界提供了一个了解中国的新窗口。
1	随着电视剧《人民的名义》的热播，为我们展示了腐败领域的多元化、腐败主体的知识化、腐败案件的集团化等腐败新特点。
1	被誉为互联网领域“达沃斯论坛”的“乌镇峰会”，全球网络界的许多领军人物悉数登场，这些大腕们的精彩演讲，吸引了来自世界各地的与会者。
1	原疾控中心副主任杨功焕认为，如现有防控措施得到较好执行,疫情应该可以控制。
1	这个县的小麦生产，由于改良品种，合理种植，科学管理，长势一直不错。
0	2015年世界田径锦标赛男子4乘100米决赛中，中国队发挥出色，以38秒01的成绩获得亚军，实现了中国男子短跑接力上的重大突破。
1	《中国科学院院士自述》中收录的500多位科学家，以渊博的知识和精湛的技艺服务于人民，是一本好书。
1	我局通过对违纪案件的剖析，使广大党员干部从中受到感悟，推动了思想教育体系和预防腐败体系的完善。
0	第57届联合国大会总务委员会11日在这里作出决定，拒绝将冈比亚等少数国家提出的所谓“台湾参与联合国”的问题纳入本届联大议程。这是台湾参与联合国的图谋连续遭到的第10次挫败。
1	同学们写作文一定要有真情实感，切忌不要胡编滥造。
1	近日，一张详尽介绍中国亲戚关系称谓的图表在网络上热传，并称为“即将失传的实用信息”。
1	颁发社会实践经历证书，虽是学校行为，不如毕业证书效果大，但这是对自己大学期间参加社会实践活动的郑重认可，用人单位非常看重这个，这张证书无疑具有较强的说服力。
1	中国女外交官章含之是我最敬佩的老师，她给我的印象是那样坚定，她对革命事业遭受的损失，是那样令人惋惜。
0	面对上涨的物价，广大中低收入者感到手头的钱不禁花，家里的开支与消费的底气难成正比。财富焦虑逐渐成为一种普遍的社会心态。
0	亚洲一直是禽流感的重灾区，虽然原因不明，但这种“亚洲噩梦”应该与亚洲特有的自然环境、养殖方式及防疫体系有着重大关联。
1	新农村建设工作要注重实效，不盲目攀比；要量力而行，不搞形式主义；要民主商议，不强迫命令；要突出特色，不强求一律；要引导扶持、不包办代替。
1	我们刚刚学习了孔子，所以《论语》对于我们是不陌生的。
1	这次语文教学论文大赛，参赛者大多以青年教师为主。
1	卓尔不凡的人不是不焦虑，而是因为更懂得取舍和协调，把能量没有消耗在与自己的“较劲”中，所以就可以去做更多、更自由也更明智的选择，从而实现人生的价值。
1	这次考试，全班同学普遍成绩提高了很多。
1	通过母亲的不懈努力，使史铁生认识到不好好地生活是错误的。
1	汉字大讲堂的开设，对网络时代不拘一格学习汉字提供了一个平台，为进一步弘扬博大精深的中华文化创造了一个好形式。
1	有着20多年历史的国佳集团和兴华公司，不仅拥有强大的国际资金支持，而且拥有规避经济风险的成熟加盟模式。
1	今年9月3日是中国人民抗日战争暨世界反法西斯战争胜利70周年纪念活动，全国各地举办了纪念大会、文艺演出、书画联展等活动，铭记历史，缅怀先烈。
1	别开生面的元宵联谊会，使秦山核电站三期工程的二十多名外国专家歆享了中国上元节的喜庆与祥和。
1	我们不能把课堂上的认真听讲、合作交流作为衡量一个学生品德好坏的标准。（一面对两面）
1	四川省图书馆开通24小时自助服务，平均每天接待读者约200余人次。
1	《中国教育报》开辟了刊登教学一线老师阐述自己在教学中，如何进行教学改革，如何既让学生学到知识，又使学生学到做人的文章。
1	本报曾报道过的合能雨花公馆业主首付两个月仍未领到购房合同等问题，近日，拿到购房合同的众多业主再次向本报记者求助。
0	艺术家应怀着对艺术的真诚来创作富有艺术价值和社会价值的作品，不要一味去追求华而不实的所谓大制作。
1	经过老主任再三解释，才使它怒气逐渐平息。
1	在成功获得银牌以后，我和朋友们分享了喜悦，我要想教练保证，下一目标就是以夺取冠军为目的。
1	人大会议上，许多有识之士认为，安全、诚信以及防止传统文化不受污染等问题，目前已经成为制约互联网行业进一步发展的最大瓶颈。
1	在新形势下，我们应该树立新的文化发展观，挖掘和推进文化体制创新和特色文化内涵，着力开发富有时代精神和四川特色的文化产品。
0	美国总统布什在刚刚发表的国情咨文中提到，需要更具活力的方式来提高经济增长，以应对来自中国和印度的竞争。
1	文化产业的发展，既要考虑生产成本和经济效益，也要承担社会责任，顾及社会效益，这样才有可能走出文艺低俗化的状况。
0	就在中国电影亟需突破技术瓶颈的当口儿，著名导演张艺谋发动了一场表现主义革命，拍出了令人耳目一新的佳片《英雄》。
1	到了退休年龄的他，精力和身体都还很健壮。
1	通过观看《摔跤吧，爸爸》，使我重新认识到“虎妈狼爸”的必要性。
1	在人类历史上，血与火的战争屡屡常常爆发，给人类带来了深重的灾难。
1	大运会将在广州举行，各有关部门和单位一定要精心施工、科学规划，为大运会提供设备一流的场馆和优美舒适的配套环境。
0	2010年达喀尔拉力赛第一赛段刚结束，便从阿根廷传来不幸消息。据法新社报道，一辆赛车在比赛过程中失控撞到一位女观众，直接导致后者死亡。
1	展览展出的各类化石及模型，揭示了从距今几万年到5亿多年的漫长岁月长河中，古脊椎动物的神奇演化进程。
1	采用国航最新引进的A350宽体机型的“多彩世园号”飞机，是由包括印有北京世界园艺博览会会徽的机头，载着丰富多彩的园艺之梦展翅翱翔的机翼在内的。
1	神话和童话向来是儿童百看不厌的，而“魔幻化”是神话与童话的完美结全，自然对儿童更具吸引力。这是由于儿童对自然界充满好奇，心灵注满神奇幻想所决定的。
1	10月27日，“翰墨中国﹣﹣全国书法作品大展”在中国国家博物馆亮相。参展作品围绕“中国梦”为主题，用书法的艺术形式传承中国文化精神
0	爱因斯坦富于革新精神，这表现在他对一些人们认为不证自明的概念如“同时性”“质量”等的重新考虑上。
1	据悉，一种新型的袖珍电脑将亮相本届科博会，它采用语音输入、太阳能供电，具有高雅、时尚、方便、环保的功能和作用。
1	他回头望望还在向上爬的敌人，心里露出了胜利的喜悦。
0	消费者通过网络平台购买商品，其合法权益受到损害时，可以向销售者要求赔偿。
1	第二届“万人健康步”活支旨在以大众健步走的方式，激发市民发现唐山的生态之美、人文之美，共创文明城市、共建美好家园。
0	在云航大桥开工奠基仪式上，张书记一再强调，对工程施工是否认真负责，直接关系到工程的质量，大家要深思而慎为。
1	“凤姐”、“犀利哥”、“贾军鹏”、“杯具”等网络词汇一夜窜红的主要原因是一部分网民在背后推波助澜所造成的。
1	《2007胡润百富榜》在上海发布.共有800位企业家上榜，26岁的广东女子杨惠妍以1300亿元问鼎中国首富。
1	程老先生保存的这组照片也是15厘米×30厘米的规格，共有10张，其中包括慈禧太后近照2张，傅仪近照1张，傅仪和妃嫔合影3张等。
0	对于古文化遗产，我们应该运用唯物主义观点，剔除其糟粕，吸收其对我们有用的东西。
0	企业改革的号角已经吹响，面对这样一个重要的战略机遇，我们比以往任何时候都更加需要创业的勇气和创新的锐气。
1	这次全市开展的环保征文活动，五个小学的学生获得了二等奖。
1	一路“高歌猛进”的房价牵动着每个购房者的神经，也受到了中央的关注，自今年年初以来出台了一系列政策，以抑制房价过快上涨，防范金融风险。
0	在诗歌中，松、竹常被借用来表达诗人复杂的情感，成为古典文学中的传统意象。
1	这些被时间二次制造出来的食物，不仅蕴藏着中华民族对于滋味和世道人心的某种特殊感触，更加影响着中国人的日常饮食。
1	中国快速分离病毒、发现疫情、测序基因组并与世界分享，采取众多远超出《国际卫生条例》要求的防控举措，这些强有力的举措被称赞为“设立了应对疫情暴发的新标杆。”
1	近日，中央电视台举行的“文明天下行”大型投票活动，高票选出了“随车扔垃圾”这一行车行为，成为民众最反感的不文明行为。
1	深秋的岳麓山，是人们欣赏满山红叶、登高远眺的好时候。
1	《贵州省包装工业中近期发展专项规划》包含我省包装行业的发展现状、总体思路、重要任务等内容，是我省第一部关于包装行业整体发展的远景目标。
1	“地球一小时”是WWF(世界自然基金会)应对全球气候变化所提出的一项倡议，希望个
1	从历史角度讲，《史记》第一次运用多种艺术手法塑造了各具个性的历史人物；从文学角度讲，《史记》开创了我国纪传体“正史”的先河。
1	俄罗斯首都莫斯科地铁爆炸案发生后，所有的地铁站都加强了警戒，大批携带武器荷枪实弹的警察牵着警犬守在地铁入口处。W**w*w.k*s**5*u.c*o*m
1	一个播音员要想在直播中读得准确流畅，靠得不仅是扎实的基本功，而且是丰厚的学养和多方面的人生积累才能做得到。
1	诵读经典作品，会拓展我们的人生经历和视野。
1	当代著名作家陈忠实的长篇小说《白鹿原》改编拍成同名电影，今年10月15日，这部被传为最难拍的电影终于面世了。
1	文清表示自己还是中央电视台的人，仍一如继往地对中央电视台充满感激之情，并否认当初工作变动不是因为不满央视待遇。
1	新《劳动合同法》规定：凡符合在用人单位连续工作满10年左右或连续订立二次固定期限劳动合同等条件后，用人单位应与劳动者订立无固定期限劳动合同。
1	人们把高空坠物称为“悬在城市上空的痛”，带来的危害是难以估量的，像不定时炸弹，困扰着市民，严重威胁着市民的生命财产安全。
1	这场自上世纪煤炭“有水快流”政策以来最大的煤炭整合政策，自从去年公布以来就充斥着政府、矿主、大集团、村民等各种力量的较量。
1	深圳市今年将对近7年来的重大改革创新项目进行评选并给予奖励，内容覆盖政治、经济、社会、文化、生态等各个领域，以推进、鼓励、引导深圳市改革工作不断取得新进展、新业绩。
1	改革开放以来，我国人民生活水平不断提高和改善。
1	“国际博物馆日”这天，组织了免费参观自然博物馆的活动。
1	最近央行负责人在媒体上公开表示，可以通过保持存款利率不变而提高贷款利率的方法来缓解外汇储备增长过快而带来的升值负担。
0	源于大自然馈赠的黄酒，记录着金戈铁马的风云岁月，激发了文人雅士的豪放激情，见证过大国外交的高光时刻，滋润着百姓惬意的市井生活。
1	2009年文化部正式确定国际非遗节永久坐落成都，每两年于全国“文化遗产日”期间，在成都市举办一届中国成都国际非物质文化遗产节。
0	苏轼的《念奴娇·赤壁怀古》兼有感奋和感伤两重色彩，但篇末的感伤丝毫不掩全词的豪迈气概。
0	让子弹飞，让物价飞，别让血汗工钱飞！——这是讨薪8年未果的农民工打出的“最潮标语”，他们想以此引起政府和媒体的注意，希望能够如愿讨回工钱回家过年。
1	佛山秋色、行通济、西樵山万人斋宴、官窑生菜会等众多的民俗文化活动深受佛山民众追捧，对舞龙、七姐诞等民俗活动却越来越不重视。
1	近些年来，国内一些企业家不仅开始投资民办教育，以此作为创业的新起点，而且国外教育机构也纷纷抢滩我国教育市场。
1	《尚书》记戟，东方的夷人部落民风淳朴，人们好让不争且取予有度，因此这个部落被称为“君子之国”的称号。
1	在新疆各族人民喜庆自治区成立四十周年之际，一批累计达数百亿元投资的国家级大型工农业生产基地在这里次第出台，意味着新疆大开发期的到来。
1	被各界广为关注的浙江吉利控股集团拟收购沃尔沃轿车公司一事有了最重要的一次进展，已与福特汽车公司就收购沃尔沃轿车公司的所有重要商业条款达成一致意见。
1	在光明中学春季羽毛球大赛中，张勇和李丽夺得男女组冠军。
1	一些游人叩拜祈福之余，总喜欢攀爬到几米高的弥勒佛像上，在佛像的裙裾，甚至大肚子上雕刻歪歪扭扭的“某某某到此一游”字形。
1	亚洲基础设施投资银行行长金立群表示，作为亚投行行长，投资国投资安全是很重要的，因此他非常重视营商环境。
0	有无正确的学习态度，是我们能否取得进步的重要条件。
1	说起寒郊的散步，实在是江南的冬日，所给与江南居住者的特异的一种恩惠。
1	任何一切困难都是压不倒我们的。
1	在大多数普通乘客看来，高铁是否便民利民，最主要的判断标准就是购票方便，换乘畅通，服务到位，旅途安全等。
0	据美国《外交政策》杂志报道，因对朝鲜继续进行核武器和导弹研发计划不满，美国国会日前通过一项在西太平洋地区重新部署战术核武器修正案。
0	切实减轻中小学生过重的学习负担，是实施素质教育的关键。
0	这次大型海上编队驶入印度洋，让中国海军从近海走向远海的愿望成为现实。
1	能不能在今年6月的中考中取得好成绩，关键是看努力。
1	对于群众关心的热点问题上，政府态度明确，即站在人民的立场上考虑和解决问题。
0	塑料地膜废弃物在土壤中大面积残留，长期积累，造成土壤板结，影响农作物吸收养分和水分，导致农作物减产。
1	我们要尽一切力量使内江市的“创卫工作”走上规范化、常态化。
1	除了很小的孩子，没有什么人不睡觉，都要守岁。
1	接到群众举报后，公安民警迅速出击，果断处置了这起打架斗殴。
1	面对高考，一个人抗压能力的强弱，既取决于他是否对自身实力有足够的自信，更取决于自己良好的心态和身边亲友们的安慰鼓励。
1	今年第3号热带风暴“莲花”于8时30分在福建晋江登陆，当地政府采取措施防止避免热带风暴登陆后产生的地质灾害等次生灾害。
1	我国经济发展已经进入新常态，这就要求尽快改变以往主要依靠物质要素投入的粗放型增长模式，走上资源节约、环境友好的集约型增长
1	一个人要是品德不好，那么成绩即使很不错，也是要不得的。
0	在今年教师节庆祝大会上，学生们深情地齐唱了《长大后我就成了你》这首歌。
1	如果迅速提高中学生的写作水平，这是一个中学教师普遍关心的问题。
0	中欧班列具有稳定高效、覆盖范围广、全天候的独特优势，已成为连接欧亚大陆的主要桥梁和绿色通道。
0	透过这些文化景点，人们可以品味出赤壁城不同寻常的风韵。
0	加强公民道德建设，培育文明道德风尚，提高社会文明程度，是社会主义精神文明建设的重要任务。
1	钢筋混凝土的发明者既不只是著名的建筑师，也不只是卓越的力学家，而是一位整天摆弄花草的法国园艺家约瑟夫·莫尼埃。
0	《清明上河图》采用了中国传统绘画特有的手卷形式，以移动的视点摄取对象。
